ID,Date,Category,Vendor,Amount,Type,Carbon_Score,Charity_Roundup
544,2026-04-10 02:42:08.887401,Groceries,Vendor_Groceries_3,-55.13,Expense,66.16,0.87
545,2026-04-11 18:57:08.887401,Groceries,Vendor_Groceries_2,-90.33,Expense,108.4,0.67
546,2026-04-13 18:56:08.887401,Entertainment,Vendor_Entertainment_5,-116.84,Expense,35.05,0.16
548,2026-04-14 19:28:08.887401,Utilities,Vendor_Utilities_3,-216.41,Expense,541.02,0.59
547,2026-04-15 00:38:08.887401,Dining,Vendor_Dining_3,-75.76,Expense,113.64,0.24
550,2026-04-16 01:00:08.887401,Entertainment,Vendor_Entertainment_5,-67.4,Expense,20.22,0.6
549,2026-04-16 04:55:08.887401,Transportation,Vendor_Transportation_2,-71.33,Expense,356.65,0.67
552,2026-04-16 20:46:08.887401,Dining,Vendor_Dining_5,-49.32,Expense,73.98,0.68
553,2026-04-17 02:24:08.887401,Transportation,Vendor_Transportation_1,-48.43,Expense,242.15,0.57
551,2026-04-17 03:52:08.887401,Groceries,Vendor_Groceries_1,-94.78,Expense,113.74,0.22
554,2026-04-18 00:16:08.887401,Transportation,Vendor_Transportation_5,-47.69,Expense,238.45,0.31
555,2026-04-18 18:23:08.887401,Groceries,Vendor_Groceries_4,-51.77,Expense,62.12,0.23
557,2026-04-18 20:10:08.887401,Transportation,Vendor_Transportation_3,-48.45,Expense,242.25,0.55
556,2026-04-19 00:59:08.887401,Transportation,Vendor_Transportation_1,-68.41,Expense,342.05,0.59
559,2026-04-20 05:24:08.887401,Dining,Vendor_Dining_4,-60.39,Expense,90.59,0.61
558,2026-04-20 05:35:08.887401,Dining,Vendor_Dining_2,-61.43,Expense,92.14,0.57
