ID,Date,Category,Vendor,Amount,Type,Carbon_Score,Charity_Roundup
544,2026-03-30 19:58:29.318005,Groceries,Vendor_Groceries_4,-137.3,Expense,164.76,0.7
545,2026-04-01 23:07:29.318005,Income,Employer INC,5500.0,Income,0.0,0.0
546,2026-04-01 23:07:29.318005,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
547,2026-04-01 23:07:29.318005,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
548,2026-04-01 23:07:29.318005,Subscriptions,Gym,-45.0,Expense,4.5,0.0
549,2026-04-01 23:07:29.318005,Housing,Property Management,-1800.0,Expense,900.0,0.0
550,2026-04-02 13:19:29.318005,Entertainment,Vendor_Entertainment_1,-149.33,Expense,44.8,0.67
552,2026-04-04 08:06:29.318005,Transportation,Vendor_Transportation_5,-57.43,Expense,287.15,0.57
551,2026-04-04 11:44:29.318005,Groceries,Vendor_Groceries_2,-90.7,Expense,108.84,0.3
554,2026-04-05 16:02:29.318005,Transportation,Vendor_Transportation_4,-66.65,Expense,333.25,0.35
553,2026-04-05 17:56:29.318005,Entertainment,Vendor_Entertainment_1,-104.98,Expense,31.49,0.02
556,2026-04-07 12:42:29.318005,Transportation,Vendor_Transportation_3,-65.21,Expense,326.05,0.79
555,2026-04-07 18:42:29.318005,Utilities,Vendor_Utilities_5,-191.5,Expense,478.75,0.5
557,2026-04-08 07:49:29.318005,Groceries,Vendor_Groceries_3,-111.47,Expense,133.76,0.53
558,2026-04-09 16:11:29.318005,Dining,Vendor_Dining_5,-33.2,Expense,49.8,0.8
559,2026-04-09 20:25:29.318005,Groceries,Vendor_Groceries_5,-125.74,Expense,150.89,0.26
560,2026-04-09 20:33:29.318005,Dining,Vendor_Dining_3,-74.41,Expense,111.61,0.59
561,2026-04-10 14:38:29.318005,Healthcare,Vendor_Healthcare_4,-355.92,Expense,35.59,0.08
562,2026-04-10 16:21:29.318005,Groceries,Vendor_Groceries_2,-120.17,Expense,144.2,0.83
563,2026-04-13 13:23:29.318005,Entertainment,Vendor_Entertainment_1,-47.41,Expense,14.22,0.59
565,2026-04-14 12:25:29.318005,Groceries,Vendor_Groceries_2,-132.4,Expense,158.88,0.6
564,2026-04-14 17:26:29.318005,Groceries,Vendor_Groceries_2,-92.49,Expense,110.99,0.51
566,2026-04-15 15:29:29.318005,Dining,Vendor_Dining_2,-58.48,Expense,87.72,0.52
567,2026-04-17 11:37:29.318005,Transportation,Vendor_Transportation_5,-35.89,Expense,179.45,0.11
569,2026-04-18 07:36:29.318005,Dining,Vendor_Dining_3,-87.33,Expense,131.0,0.67
570,2026-04-18 09:30:29.318005,Dining,Vendor_Dining_2,-45.17,Expense,67.75,0.83
568,2026-04-18 12:47:29.318005,Dining,Vendor_Dining_1,-54.82,Expense,82.23,0.18
571,2026-04-19 18:27:29.318005,Dining,Vendor_Dining_4,-65.31,Expense,97.97,0.69
